time,R_est,theta_deg,Q_F,Q_L,Q_R,chosen_action,chosen_action_name,front_state,front_min_depth_m,front_invalid_ratio,left_depth,center_depth,right_depth,left_invalid_ratio,center_invalid_ratio,right_invalid_ratio,left_danger,center_danger,right_danger,target_visible,target_like_front_object,depth_avoidance_active,disable_avoidance_near_target,ignore_invalids_near_target,s_forward_step,dpsi_step_deg,reward
1778602517.0493946,0.5968212,-40.012493,8.1034,7.929659,7.615945,0,F,SAFE,0.902,0.0,0.882,0.909,0.877,0.12619816118935837,0.0,0.00021904205607476635,0.08202880477308294,0.028636363636363658,0.0013355591546304613,0,0,0,0,0,0.007769695001805001,0.0,-0.1939695167541504
1778602517.2940366,0.56532985,-42.263718,6.332806,6.1288743,5.835318,0,F,SAFE,0.876,0.0,0.877,0.873,0.844,0.0,0.0,0.00024338006230529595,0.0011931818181818632,0.041363636363636394,0.014476378858680314,0,0,0,0,0,0.008367363848097692,0.0,-0.11924403905868529
1778602517.4999373,0.5415467,-44.25045,6.034426,5.8528223,5.566396,0,F,SAFE,0.86,0.0,0.856,0.842,0.8,0.0,0.0,0.003309968847352025,0.009545454545454597,0.05232323232323237,0.03396966156896066,0,0,0,0,0,0.008168140899333463,0.0,-0.1323278546333313
1778602517.7553997,0.51335436,-47.401737,5.8754034,5.712923,5.4245358,0,F,SAFE,0.82,0.0,0.829,0.806,0.756,0.0,0.0005624021909233177,0.005962811526479751,0.020284090909090967,0.06541606647460521,0.05319400931039369,0,0,0,0,0,0.007968917950569232,0.0,-0.14350896835327148
1778602517.9869394,0.48802444,-50.74381,5.681164,5.5417595,5.2496815,0,F,SAFE,0.771,0.0,0.784,0.759,0.715,0.0025674882629107983,0.004205790297339593,0.006157515576323987,0.03985068555271022,0.08440043035993741,0.06962738512461064,0,0,0,0,0,0.0071720261555123085,0.0,-0.1542756164073944
1778602518.2041588,0.41244474,-16.233845,5.4512525,5.33899,5.0446014,0,F,SAFE,0.371,0.1494068287037037,0.371,0.39,0.678,0.13986697965571204,0.21488654147104852,0.014335085669781932,0.29335671859439466,0.35179746407739365,0.08965871477626736,1,1,1,0,0,0.007371249104276539,0.0011215171665490686,0.5658873081207274
1778602518.4120288,0.39428997,-0.640586,7.881748,7.793559,7.46344,0,F,SAFE,0.385,0.0,0.723,0.385,0.665,0.0,0.0,0.0,0.06244318181818186,0.2138888888888889,0.08551136363636365,1,1,1,1,1,0.007968917950569232,0.0,1.1304480254650118
1778602518.6126163,0.38702363,15.707122,9.623668,8.705661,8.592983,0,F,SAFE,0.355,0.0,0.685,0.371,0.355,0.0,0.0,0.0,0.0775568181818182,0.21883838383838383,0.2088068181818182,1,1,1,1,1,0.008367363848097694,0.0,-0.37699049055576317
1778602518.819312,0.38583878,25.657,6.5141244,6.359118,6.6224647,2,R,SAFE,0.329,0.0,0.675,0.365,0.32,0.0,0.0,0.0,0.08153409090909092,0.22095959595959597,0.22272727272727272,1,0,1,1,1,0.00757047205304077,0.0,-0.16417138218879698
1778602519.029654,0.40362212,30.247074,5.4889755,5.436601,5.7156897,2,R,SAFE,0.339,0.042708333333333334,0.625,0.631,0.321,0.0,9.780907668231612e-05,0.11679809190031153,0.10142045454545456,0.12698276781903545,0.298248305189748,1,0,1,0,0,0.001992229487642308,0.029578897963148165,-0.19548519725677943
1778602519.2163806,0.4129653,25.657936,5.6316996,5.5985165,5.8922796,2,R,SAFE,0.354,0.039482060185185186,0.565,0.385,0.347,0.0,0.08257531298904539,0.19273267133956387,0.12528409090909096,0.2675628423317684,0.3372648727343529,1,0,1,0,0,0.0009961147438211537,0.03769728677666251,-0.01250945673464832
1778602519.4544218,0.411575,20.7021,5.745609,5.6937532,5.9902415,2,R,SAFE,0.365,0.054412615740740744,0.519,0.386,0.365,0.0,0.09942292644757433,0.21711935358255452,0.14357954545454546,0.2781602557262769,0.34595712528320594,1,0,1,0,0,0.0005976688462926922,0.0,0.023726812262553573
1778602519.7081025,0.40430877,21.880472,6.251936,6.1551027,6.445525,2,R,SAFE,0.356,0.05049189814814815,0.487,0.379,0.355,0.0,0.12059859154929578,0.2769908489096573,0.15630681818181819,0.2943991855171433,0.3888508699730955,1,0,1,0,0,0.00019922294876423058,0.0,-0.060132552170713435
1778602519.8998322,0.41375214,17.363379,6.185914,6.1021137,6.397947,2,R,SAFE,0.388,0.09865451388888889,0.476,0.391,0.388,0.0,0.10619620500782473,0.33754380841121495,0.1606818181818182,0.28079521002276286,0.4150852936491079,1,1,1,0,0,0.00019922294876423058,0.03238353580654518,0.021699107885360714
1778602520.0853682,0.43246353,-9.151156,6.800185,6.665301,6.9566436,2,R,SAFE,0.399,0.1287326388888889,0.399,0.404,0.876,0.07920089984350548,0.23792057902973396,0.17024435358255452,0.24278740308009675,0.3618200935410443,0.11224973891956959,1,1,1,0,0,-0.000796891795056923,0.02369742815737652,0.042279431819915766
1778602520.2845995,0.43879518,-23.025494,9.018085,8.690087,8.352508,0,F,SAFE,0.366,0.11449652777777777,0.366,0.427,0.862,0.13615023474178403,0.2659673317683881,0.2064106308411215,0.2929294707639778,0.3719191696898564,0.14132600095581993,1,0,1,0,0,0.0023906753851707695,0.009187663942668678,-0.8989655444792537
1778602520.5083961,0.4321669,-29.924736,8.194637,8.098145,7.7318563,0,F,SAFE,0.358,0.11399016203703703,0.335,0.789,0.869,0.1965962441314554,0.24973102503912364,0.20171339563862928,0.34454892232180967,0.23338577233603644,0.13548870716510908,1,0,1,0,0,0.0033867901289919237,0.009203121006180481,-0.5553995055150248
1778602520.7464106,0.41562328,-33.010223,8.35354,8.234061,7.885538,0,F,SAFE,0.346,0.12572337962962962,0.312,0.759,0.848,0.19273278560250393,0.1783059467918623,0.21120521806853582,0.3511854015507184,0.19756553208137717,0.15001066447182107,1,0,1,0,0,0.01255104577214654,0.0,-0.42219514014890036
1778602520.9389172,0.3923672,-33.539307,8.098013,7.991313,7.649395,0,F,SAFE,0.328,0.0,0.297,0.73,0.949,0.0,0.0,0.0,0.23187500000000003,0.09191919191919194,0.0,1,0,1,1,1,0.0069728032067480775,0.0,-0.11078784227371216
1778602521.1981053,0.36444002,-33.957447,7.5629644,7.399095,7.1003275,0,F,SAFE,0.306,0.0,0.28,0.695,0.876,0.0,0.0,0.0,0.23863636363636365,0.10429292929292934,0.0015909090909091363,1,0,1,1,1,0.014742498208553077,0.0,-0.10304726243019104
1778602521.4144547,0.33982164,-34.474102,7.3210793,7.187824,6.8940144,0,F,OBSTACLE,0.285,0.0,0.262,0.673,0.872,0.0,0.0,0.0,0.24579545454545454,0.11207070707070707,0.0031818181818182283,1,0,1,1,1,0.00757047205304077,0.0,-15.110276334285736
